id,category_id,name_ar,name_ku,description_ar,description_ku,brand,sku,price,compare_price,stock,image_url,is_active,is_featured,created_at,updated_at,vendor_id,badges,expiry_date,clearance_kind,stocked_since,batch_no,catalog_item_id,reward_multiplier,reward_bonus_points
c880cc60-f7c7-4642-9336-4cadd61b49f8,ba523618-8705-4b72-aa81-52409b0c94f9,أسلاك تقويم Tokuyama,تەلی ڕێکخستن Tokuyama,أسلاك تقويم أصلي من Tokuyama — جودة عالية وسعر جملة.,تەلی ڕێکخستن ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1007,43500.00,54375.00,41,/images/p-ortho.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,"{discount,hot}",2026-09-21,near_expiry,,B1004,fa2301f2-08da-468f-b7e9-853e2ddec17e,1,0
8d41c74d-68cb-4c12-b7f9-a66bdd7bab15,51cca89f-6cb4-4656-ae22-354da2f9ed55,مثقب ألماسي Bisco,بۆری ئەڵماس Bisco,مثقب ألماسي أصلي من Bisco — جودة عالية وسعر جملة.,بۆری ئەڵماس ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1003,25500.00,34500.00,29,/images/p-instruments-set.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{special},2027-02-21,near_expiry,,B1002,aea5ea4d-2029-46d5-ba02-6e35cbf0b066,1,0
63fd2504-c3ab-468a-9247-d3cced326b06,fa22af05-590d-48b6-b065-7318f2e84ea7,قفازات نتريل Bisco,دەستکێشی نیتریل Bisco,قفازات نتريل أصلي من Bisco — جودة عالية وسعر جملة.,دەستکێشی نیتریل ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1004,30000.00,37500.00,32,/images/p-gloves.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{},2027-07-21,near_expiry,,B1003,1908fff4-8665-4a5f-8579-caaa03be8d28,1,0
22bc622c-0593-49dc-bfe8-f04b85612b50,51cca89f-6cb4-4656-ae22-354da2f9ed55,جهاز تعقيم Orodeka,ئامێری پاککردنەوە Orodeka,جهاز تعقيم أصلي من Orodeka — جودة عالية وسعر جملة.,ئامێری پاککردنەوە ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1008,38400.00,64800.00,44,/images/p-autoclave.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{},,outlet,2025-06-21,,b4ed51b0-fcd1-489e-82a1-fffa36fb4b66,1,0
fd35d53d-7774-4ae6-8164-6b08b45b6e27,fa22af05-590d-48b6-b065-7318f2e84ea7,مادة طبعات Orodeka,کەرەستەی داغکردن Orodeka,مادة طبعات أصلي من Orodeka — جودة عالية وسعر جملة.,کەرەستەی داغکردن ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1009,42000.00,67500.00,47,/images/p-composite.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{bestseller},,outlet,2025-06-21,,7ca1ddb6-0016-43b7-849c-2f0814fe6e04,1,0
89613b1e-c4b4-4f6c-98ca-8d939f384559,fa22af05-590d-48b6-b065-7318f2e84ea7,قفازات نتريل Tokuyama,دەستکێشی نیتریل Tokuyama,قفازات نتريل أصلي من Tokuyama — جودة عالية وسعر جملة.,دەستکێشی نیتریل ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1004,24000.00,37500.00,32,/images/p-gloves.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{},2026-11-21,outlet,2025-06-21,B1001,92827eaa-5621-4bf4-9042-7dcc275d2998,1,0
850c482d-d7ba-4e44-9578-ad519317b26f,e121d991-00b7-414b-9c46-7cee49ca68e4,سمنت زجاجي Bisco,سیمێنتی شووشەیی Bisco,سمنت زجاجي أصلي من Bisco — جودة عالية وسعر جملة.,سیمێنتی شووشەیی ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1001,13200.00,20625.00,23,/images/p-cement.jpg,t,t,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{hot},2026-11-21,outlet,2025-06-21,B1001,99973c47-c06f-40d7-8f38-f408a4f0bb06,1,0
6ca85bef-b8ae-46d3-adb9-9c71e6f71aa5,9f0bd8cc-a30b-44d2-b298-76670f74723a,كمامات طبية Bisco,دەمامکی پزیشکی Bisco,كمامات طبية أصلي من Bisco — جودة عالية وسعر جملة.,دەمامکی پزیشکی ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1005,34500.00,43125.00,35,/images/p-masks.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{new},2026-09-21,near_expiry,,B1004,5d61fe34-4841-4fa9-91d2-2b30dcbd08d3,1,0
3cf68e82-38cd-4a22-88b9-5f793bdcb865,51cca89f-6cb4-4656-ae22-354da2f9ed55,جهاز تعقيم 3M,ئامێری پاککردنەوە 3M,جهاز تعقيم أصلي من 3M — جودة عالية وسعر جملة.,ئامێری پاککردنەوە ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1008,48000.00,60000.00,44,/images/p-autoclave.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{},2026-11-21,near_expiry,,B1001,edbc5688-2e88-4af0-ba9f-98e9cfaebbe4,1,0
82efdfae-9758-450a-b0d0-f4e74349def6,ba523618-8705-4b72-aa81-52409b0c94f9,لاصق أسنان Orodeka,لینکی ددان Orodeka,لاصق أسنان أصلي من Orodeka — جودة عالية وسعر جملة.,لینکی ددان ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1002,21000.00,26250.00,26,/images/p-curing-light.jpg,t,t,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{premium},2026-11-21,near_expiry,,B1001,ede90b00-5396-441f-b9e6-c372d88461be,1,0
c85243c2-3d80-4d93-b6f1-f6c2b2105c23,9f0bd8cc-a30b-44d2-b298-76670f74723a,كومبوزيت حقنة 3M,کۆمپۆزیتی سیرینج 3M,كومبوزيت حقنة أصلي من 3M — جودة عالية وسعر جملة.,کۆمپۆزیتی سیرینج ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1000,9600.00,18000.00,20,/images/p-composite.jpg,t,t,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{discount},2027-02-21,outlet,2025-06-21,B1002,d1914c42-003a-4e5e-ae71-7e3c0bb07800,1,0
7443afa2-16d7-4e88-9e1c-4f11795374d7,e121d991-00b7-414b-9c46-7cee49ca68e4,سمنت زجاجي 3M,سیمێنتی شووشەیی 3M,سمنت زجاجي أصلي من 3M — جودة عالية وسعر جملة.,سیمێنتی شووشەیی ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1001,13200.00,20625.00,23,/images/p-cement.jpg,t,t,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{hot},2027-07-21,outlet,2025-06-21,B1003,7f2db113-0a23-469a-a0d2-e443769d9b9a,1,0
81cac50f-5312-44fb-8fc0-6d018030b00f,fa22af05-590d-48b6-b065-7318f2e84ea7,قفازات نتريل Orodeka,دەستکێشی نیتریل Orodeka,قفازات نتريل أصلي من Orodeka — جودة عالية وسعر جملة.,دەستکێشی نیتریل ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1004,30000.00,37500.00,32,/images/p-gloves.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{},2027-07-21,near_expiry,,B1003,e51c61f4-c5d5-469d-b269-726a4102407e,1,0
c1bb8481-f4ea-4374-aab6-274773ef48a7,9f0bd8cc-a30b-44d2-b298-76670f74723a,كمامات طبية Orodeka,دەمامکی پزیشکی Orodeka,كمامات طبية أصلي من Orodeka — جودة عالية وسعر جملة.,دەمامکی پزیشکی ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1005,34500.00,43125.00,35,/images/p-masks.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{new},2026-09-21,near_expiry,,B1004,2cce498d-dcba-43e5-abc9-824f2d59eaa4,1,0
b252628e-2bb0-411f-a729-c422c5903fb2,ba523618-8705-4b72-aa81-52409b0c94f9,لاصق أسنان Tokuyama,لینکی ددان Tokuyama,لاصق أسنان أصلي من Tokuyama — جودة عالية وسعر جملة.,لینکی ددان ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1002,16800.00,28350.00,26,/images/p-curing-light.jpg,t,t,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{premium},,outlet,2025-06-21,,8e4ee82a-fca9-4144-b8ee-24c1edc382d5,1,0
ff7fea9b-16cc-45bd-840e-ca3319d2c05a,51cca89f-6cb4-4656-ae22-354da2f9ed55,مثقب ألماسي Tokuyama,بۆری ئەڵماس Tokuyama,مثقب ألماسي أصلي من Tokuyama — جودة عالية وسعر جملة.,بۆری ئەڵماس ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1003,20400.00,34500.00,29,/images/p-instruments-set.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{special},,outlet,2025-06-21,,88b4f451-b34a-4cb2-91ab-b3dc702d1879,1,0
a732c7ce-0b4c-4e75-8c6a-9d5658afbdc1,51cca89f-6cb4-4656-ae22-354da2f9ed55,جهاز تعقيم Bisco,ئامێری پاککردنەوە Bisco,جهاز تعقيم أصلي من Bisco — جودة عالية وسعر جملة.,ئامێری پاککردنەوە ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1008,38400.00,64800.00,44,/images/p-autoclave.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{},,outlet,2025-06-21,,47dfffba-4c88-4506-90fe-42e97d222fee,1,0
1641a257-1caf-4b6c-9e44-33e41588c2e8,fa22af05-590d-48b6-b065-7318f2e84ea7,مادة طبعات Bisco,کەرەستەی داغکردن Bisco,مادة طبعات أصلي من Bisco — جودة عالية وسعر جملة.,کەرەستەی داغکردن ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1009,42000.00,67500.00,47,/images/p-composite.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{bestseller},,outlet,2025-06-21,,535b16b7-0b5c-42c4-ad18-59d3e3c03362,1,0
9b558252-9a1a-4289-b136-05fdaaea3459,ba523618-8705-4b72-aa81-52409b0c94f9,لاصق أسنان 3M,لینکی ددان 3M,لاصق أسنان أصلي من 3M — جودة عالية وسعر جملة.,لینکی ددان ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1002,16800.00,26250.00,26,/images/p-curing-light.jpg,t,t,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{premium},2026-09-21,outlet,2025-06-21,B1004,bcc9b822-cb07-4aed-8367-af484328aa61,1,0
a1a144c6-d8e2-4c95-b900-414413d478ad,51cca89f-6cb4-4656-ae22-354da2f9ed55,مثقب ألماسي Orodeka,بۆری ئەڵماس Orodeka,مثقب ألماسي أصلي من Orodeka — جودة عالية وسعر جملة.,بۆری ئەڵماس ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1003,20400.00,34500.00,29,/images/p-instruments-set.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{special},2027-02-21,outlet,2025-06-21,B1002,57f8c331-3410-43e1-836a-c7db835e0f0c,1,0
